公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1616,億泰,192623,216234,402719,-10.91,-52.16,2832273,3783558,-25.14
1617,榮星電線,269782,297170,308132,-9.21,-12.44,3469550,4405705,-21.24
1618,合機公司,573560,175536,119076,226.74,381.67,3788775,3102353,22.12
4930,燦星網通,133316,52779,135646,152.59,-1.71,812020,896302,-9.4
1316,上曜,16085,19968,19753,-19.44,-18.56,244607,180125,35.79
1704,榮化,2487913,2582742,2523509,-3.67,-1.41,27001629,27845957,-3.03
1708,東鹼,271697,299410,253124,-9.25,7.33,2968469,2529476,17.35
1709,和益化工,645448,758997,1221684,-14.96,-47.16,9379146,9901378,-5.27
1710,東聯,1068665,1079837,1148239,-1.03,-6.93,11373803,12717876,-10.56
1711,永光化學,465236,528108,408397,-11.9,13.91,5671700,4970597,14.1
1712,興農,617820,792122,502421,-22.0,22.96,7589107,6724027,12.86
1713,國化,58612,62748,41227,-6.59,42.16,592021,526044,12.54
1714,和桐化學,1204830,1355817,722441,-11.13,66.77,12031486,12011365,0.16
1717,長興材料,1372280,1487377,1466842,-7.73,-6.44,15543119,17002735,-8.58
1718,中纖,1312770,1198639,1319044,9.52,-0.47,14459801,15453576,-6.43
1721,三晃,134699,140043,135572,-3.81,-0.64,1422049,1574003,-9.65
1722,台肥,1523840,1433036,1491055,6.33,2.19,15368408,15299001,0.45
1723,中碳,546679,585613,530120,-6.64,3.12,7652569,8186383,-6.52
1724,台硝,186894,208614,164584,-10.41,13.55,2185594,2344750,-6.78
1725,元禎,710813,721822,694471,-1.52,2.35,8220686,8546899,-3.81
1726,永記造漆,572278,601654,539340,-4.88,6.1,6007190,5818659,3.24
1727,中華化學,171937,191371,169789,-10.15,1.26,2001302,1876342,6.65
1730,花仙子,99588,99558,95296,0.03,4.5,1031224,963234,7.05
1732,毛寶,46878,45203,47192,3.7,-0.66,608628,639635,-4.84
1735,日勝化,176816,204133,164241,-13.38,7.65,1792930,1821504,-1.56
1773,勝一化工,522533,547569,518694,-4.57,0.74,6034114,6067710,-0.55
4720,德淵企業,104073,114294,148938,-8.94,-30.12,1373761,1464311,-6.18
4722,國精化學,353670,350068,302398,1.02,16.95,3750792,2809849,33.48
4725,信昌化,1882133,2320686,1861463,-18.89,1.11,23394292,25809255,-9.35
4733,上緯企業,90518,104601,112395,-13.46,-19.46,1502950,1514063,-0.73
4755,三福化工,347340,308396,310657,12.62,11.8,3362708,3480414,-3.38
1701,中化,224376,287628,240666,-21.99,-6.76,2612729,2863893,-8.77
1707,葡萄王,260489,279244,205136,-6.71,26.98,2619483,2176237,20.36
1720,生達化學,192755,204470,169280,-5.72,13.86,1998095,1867840,6.97
1729,必翔實業,63340,90305,89988,-29.85,-29.61,1156569,1126280,2.68
1731,美吾華,175765,186727,168590,-5.87,4.25,1938173,2049023,-5.4
1733,五鼎,158438,165571,165911,-4.3,-4.5,1868128,1722667,8.44
1734,杏輝藥品,138449,141793,127194,-2.35,8.84,1624358,1439754,12.82
1736,喬山健康,1146462,1394285,1203823,-17.77,-4.76,8693426,8152854,6.63
1762,中化合成,99817,111292,105601,-10.31,-5.47,1273154,1084646,17.37
1783,和康生技,16024,18988,14289,-15.6,12.14,207948,163962,26.82
1786,科妍,23718,23017,12264,3.04,93.39,171573,128537,33.48
1789,台灣神隆,515809,363313,331032,41.97,55.81,4047301,3414514,18.53
3164,景岳生技,19372,22136,10652,-12.48,81.86,160282,167860,-4.51
3705,永信,51374,31887,50900,61.11,0.93,473685,549343,-13.77
4104,佳醫,245792,276970,248634,-11.25,-1.14,2835474,2849129,-0.47
4106,雃博,65759,88732,105344,-25.89,-37.57,1162144,1367074,-14.99
4108,懷特,16191,16168,14619,0.14,10.75,160447,130288,23.14
4119,旭富製藥,105611,128658,73026,-17.91,44.62,1187497,939455,26.4
4133,亞諾法,41542,40200,40620,3.33,2.26,428250,436193,-1.82
4142,國光生技,4990,113527,305,-95.6,1536.06,350085,290363,20.56
4164,承業醫,58531,31890,66021,83.54,-11.34,442552,555205,-20.29
4737,華廣,107635,100986,125174,6.58,-14.01,1228363,1226705,0.13
4746,台耀,239167,213014,218897,12.27,9.26,2381985,2381379,0.02
1802,台玻,1088346,1125732,1016926,-3.32,7.02,12188729,13162027,-7.39
1806,冠軍,299139,300098,272796,-0.31,9.65,2970678,2670898,11.22
1809,中釉,117747,150440,122800,-21.73,-4.11,1570081,1462665,7.34
1810,和成,253272,287153,336203,-11.79,-24.66,2827704,2725459,3.75
1817,凱撒衛浴,88898,83922,78124,5.92,13.79,830130,794947,4.42
1902,台紙,365482,389861,380026,-6.25,-3.82,3939669,4782889,-17.62
1903,士紙,201366,163199,175761,23.38,14.56,1937205,2187645,-11.44
1904,正隆,2184935,2176689,2109505,0.37,3.57,23168538,22081139,4.92
1905,華紙,1488220,1474471,486962,0.93,205.61,7505957,5684888,32.03
1906,寶隆,49744,35295,29141,40.93,70.7,424816,380025,11.78
1907,永豐餘,64272,100805,1483961,-36.24,-95.66,12796810,16463386,-22.27
1909,榮成,539985,534360,564320,1.05,-4.31,5896487,6336366,-6.94
1532,勤美,303304,377758,471676,-19.7,-35.69,4253047,4604723,-7.63
2002,中鋼,15399796,15736433,20459607,-2.13,-24.73,191953596,222058944,-13.55
2006,東和鋼鐵,2759506,2926732,2805372,-5.71,-1.63,33842827,35144141,-3.7
2007,燁興公司,442591,557357,626516,-20.59,-29.35,7358719,9592973,-23.29
2008,高興昌,125682,97616,389829,28.75,-67.75,2084768,4834015,-56.87
2009,第一伸銅,272789,328745,336143,-17.02,-18.84,3881364,5164011,-24.83
2010,春源鋼鐵,1333281,1293025,1600034,3.11,-16.67,16155248,16190140,-0.21
2012,春雨,275174,295911,347357,-7.0,-20.78,3554264,4178966,-14.94
2013,中鋼構,1554100,1200946,1050867,29.4,47.88,13145903,12322378,6.68
2014,中鴻,3123592,3209640,2793294,-2.68,11.82,38153934,42403562,-10.02
2015,豐興鋼鐵,2916567,2592348,3355053,12.5,-13.06,31448764,35269023,-10.83
2017,官田鋼,440014,444702,427320,-1.05,2.97,5140617,5846796,-12.07
2020,美亞鋼管,418634,426403,366529,-1.82,14.21,4537377,5036348,-9.9
2022,聚亨,252067,245638,135622,2.61,85.85,2374926,2220173,6.97
2023,燁輝,2308008,2147010,2502711,7.49,-7.77,25348754,30345908,-16.46
2024,志聯工業,124554,138506,123705,-10.07,0.68,1493279,1810584,-17.52
2025,千興,247215,145259,313724,70.18,-21.19,2457069,6170563,-60.18
2027,大成鋼,722843,728595,657215,-0.78,9.98,8782607,9659118,-9.07
2028,威致鋼鐵,826526,946626,1096287,-12.68,-24.6,9016409,10108730,-10.8
2029,盛餘,1225225,1398711,1248212,-12.4,-1.84,14422412,16182763,-10.87
2030,彰源,874985,987989,1058302,-11.43,-17.32,11560476,13967614,-17.23
2031,新光鋼,725180,449782,414511,61.22,74.94,6623735,6738186,-1.69
2032,新鋼工業,323232,271567,379050,19.02,-14.72,3807869,4577181,-16.8
2033,佳大世界,99531,84668,91158,17.55,9.18,982105,990396,-0.83
2034,允強,1818252,1849286,2021948,-1.67,-10.07,22476231,25053116,-10.28
2038,海光企業,994836,1051194,1239334,-5.36,-19.72,11873338,13166112,-9.81
3004,豐達科技,57054,61686,55269,-7.5,3.22,1057477,782974,35.05
5007,三星科技,327153,351590,494684,-6.95,-33.86,4654875,5705690,-18.41
9958,世紀鋼構,415460,198133,137582,109.68,201.97,2942344,1557019,88.97
2101,南港輪胎,353532,397934,508628,-11.15,-30.49,5418197,5765545,-6.02
2102,泰豐輪胎,326054,403445,463358,-19.18,-29.63,5022029,6422969,-21.81
2103,台橡,1149669,1266807,1530075,-9.24,-24.86,15779149,18273832,-13.65
2104,中橡,384513,414352,470656,-7.2,-18.3,5261220,5635787,-6.64
2105,正新,1919976,2234571,2072142,-14.07,-7.34,23058601,22035317,4.64
2106,建大,469447,500227,486209,-6.15,-3.44,5943579,5564541,6.81
2107,厚生,256220,345563,367704,-25.85,-30.31,3200807,3292473,-2.78
2108,南帝化工,401015,413005,412949,-2.9,-2.88,5077108,6048298,-16.05
2109,華豐橡膠,216718,227244,197098,-4.63,9.95,2327899,2262861,2.87
2114,鑫永銓,182802,197326,160378,-7.36,13.98,2029877,1815238,11.82
2201,裕隆汽車,2011550,3142605,2884028,-35.99,-30.25,32880677,36800023,-10.65
2204,中華汽車,1883497,2278607,2314416,-17.33,-18.61,31920101,33312511,-4.17
2206,三陽工業,1802008,1960798,1361417,-8.09,32.36,22022279,21647676,1.73
2207,和泰汽車,8473398,8881401,8430966,-4.59,0.5,84846692,79382123,6.88
2227,裕隆日產,1439610,2042972,2450138,-29.53,-41.24,27263624,30100465,-9.42
1437,勤益投控,59198,57335,63429,3.24,-6.67,803259,1130373,-28.93
2302,麗正,23530,19252,26667,22.22,-11.76,304890,312652,-2.48
2303,聯電,9010065,9280926,8065077,-2.91,11.71,98201338,97774822,0.43
2311,日月光,6655917,6727185,5739368,-1.05,15.96,67040699,63911466,4.89
2325,矽品,4843140,5111386,4875317,-5.24,-0.65,53530176,51859411,3.22
2329,華泰電子,741405,834911,906588,-11.19,-18.22,9216859,9441543,-2.37
2330,台積電,43644278,49282571,35218771,-11.44,23.92,463313114,387678546,19.5
2337,旺宏,1961403,2337783,3011341,-16.09,-34.86,22444691,25754942,-12.85
2338,光罩,140005,138283,153969,1.24,-9.06,1537666,1679436,-8.44
2342,茂矽,135197,61049,71528,121.45,89.01,1730980,3241693,-46.6
2344,華邦電,2167592,2222563,1852956,-2.47,16.98,23573468,25383389,-7.13
2351,順德,569847,515580,525559,10.52,8.42,6269904,7183219,-12.71
2363,矽統科技,45341,61438,11609,-26.2,290.56,441687,1386918,-68.15
2369,菱生,456818,471538,430310,-3.12,6.16,5377151,5427721,-0.93
2379,瑞昱,2123402,2147577,1673732,-1.12,26.86,22707094,20057306,13.21
2388,威盛電子,244418,257551,342987,-5.09,-28.73,3091556,3980559,-22.33
2401,凌陽科技,221920,257463,283464,-13.8,-21.71,2909103,3343551,-12.99
2408,南亞科,2668813,2243282,2421586,18.96,10.2,30364526,34732670,-12.57
2434,統懋,45730,43641,50705,4.78,-9.81,443010,694236,-36.18
2436,偉詮電,154031,163563,168224,-5.82,-8.43,1822084,1950545,-6.58
2441,超豐電子,683118,708505,632352,-3.58,8.02,8443084,8093719,4.31
2449,京元電,1102672,1152477,932122,-4.32,18.29,11665338,10588189,10.17
2451,創見資訊,2499145,2449517,2428492,2.02,2.9,23659908,27079948,-12.62
2454,聯發科,5904465,7431204,4528282,-20.54,30.39,58586028,49253947,18.94
2458,義隆,611706,724395,433588,-15.55,41.08,6708882,4775489,40.48
2481,強茂,365909,384679,401399,-4.87,-8.84,4580589,4690435,-2.34
3006,晶豪科技,463712,405796,389655,14.27,19.0,4874756,5024465,-2.97
3014,聯陽,260516,276400,331420,-5.74,-21.39,3385265,3645356,-7.13
3016,嘉晶,67044,64084,49002,4.61,36.81,673921,780763,-13.68
3034,聯詠,3613738,3752668,2830243,-3.7,27.68,33676598,32481986,3.67
3035,智原,757575,770076,400004,-1.62,89.39,7561272,4844282,56.08
3041,揚智,326348,407224,342434,-19.86,-4.69,4551047,3194109,42.48
3054,萬國科技,237000,150088,307693,57.9,-22.97,2598235,1877242,38.4
3094,聯傑國際,27803,30646,22336,-9.27,24.47,324504,314190,3.28
3189,景碩科技,1475554,1614066,1448248,-8.58,1.88,16186483,15446156,4.79
3257,虹冠電,43519,43580,35856,-0.13,21.37,493273,502071,-1.75
3443,創意電子,815269,788945,766070,3.33,6.42,8386698,8373722,0.15
3474,華亞科,2970834,2959263,2897596,0.39,2.52,32113614,34576491,-7.12
3519,綠能,768721,631226,1035402,21.78,-25.75,9096417,17735070,-48.7
3532,台勝科,713757,744902,567171,-4.18,25.84,8812146,7943545,10.93
3545,敦泰,657597,605272,300162,8.64,119.08,4373522,3913039,11.76
3559,全智科,85872,84296,83375,1.86,2.99,955442,958244,-0.29
3579,尚志,31168,39671,38883,-21.43,-19.84,411143,577175,-28.76
3583,辛耘,202129,165373,220577,22.22,-8.36,1655256,1526120,8.46
3588,通嘉,78044,93041,70043,-16.11,11.42,1014337,903353,12.28
3598,奕力,862635,944740,944059,-8.69,-8.62,9608239,8425140,14.04
3686,達能,38496,36815,95335,4.56,-59.62,865615,3795538,-77.19
4919,新唐科技,533235,507048,516694,5.16,3.2,6671592,6604194,1.02
4952,凌通科技,187484,222901,180224,-15.88,4.02,2758075,3110767,-11.33
5269,祥碩科技,101610,94646,99661,7.35,1.95,1509062,1339054,12.69
5285,界霖,151049,127876,100208,18.12,50.73,1566788,1731773,-9.52
5305,敦南科技,546258,565537,517281,-3.4,5.6,6338307,6595335,-3.89
5471,松翰科技,223269,232243,214029,-3.86,4.31,3088200,3179355,-2.86
6202,盛群,309156,272756,255383,13.34,21.05,3124095,3090672,1.08
6239,力成,2034418,1891805,2701074,7.53,-24.68,23417068,34139007,-31.4
6243,迅杰,68211,53958,63226,26.41,7.88,796427,887026,-10.21
6257,矽格,402650,403454,356385,-0.19,12.98,4058059,3988547,1.74
6271,同欣電子,720650,642218,501348,12.21,43.74,6361689,5733026,10.96
6286,立錡,858305,904037,821567,-5.05,4.47,10191188,9877920,3.17
8016,矽創電子,451833,414245,366341,9.07,23.33,4434266,3994289,11.01
8081,致新,385326,377179,335438,2.15,14.87,4374548,4430821,-1.27
8110,華東,633263,647348,511036,-2.17,23.91,7010297,7129956,-1.67
8131,福懋科技,790155,765913,883508,3.16,-10.56,9912576,10974274,-9.67
8150,南茂科技,1426309,1516718,1361135,-5.96,4.78,15630747,14679283,6.48
8261,富鼎,157656,145012,210303,8.71,-25.03,2146387,2745745,-21.82
8271,宇瞻科技,608186,676126,686994,-10.04,-11.47,6920938,8227427,-15.87
2301,光寶科技,6487130,6343188,7283275,2.26,-10.93,70161641,87623633,-19.92
2305,全友電腦,18164,11510,7802,57.81,132.81,151410,132644,14.14
2324,仁寶電腦,56761479,54890048,52571913,3.4,7.96,552548618,602507826,-8.29
2331,精英,3699519,4038783,4921731,-8.4,-24.83,43304126,54442102,-20.45
2352,佳世達,5608745,6304727,6044762,-11.03,-7.21,69929542,62215259,12.39
2353,宏��,24356635,25525747,35755333,-4.58,-31.87,330470344,372679615,-11.32
2356,英業達,29556171,28598657,25538831,3.34,15.73,291618151,309126542,-5.66
2357,華碩,39643649,35554770,29881705,11.5,32.66,344645567,293124374,17.57
2358,廷鑫,168289,156313,22494,7.66,648.15,716778,501726,42.86
2361,鴻友科技,15233,49759,147890,-69.38,-89.69,598655,1086306,-44.89
2362,藍天,928097,1092567,855456,-15.05,8.49,10831497,10180176,6.39
2364,倫飛電腦,68155,57666,161114,18.18,-57.69,1049512,1716567,-38.85
2365,昆盈企業,644946,595110,664756,8.37,-2.98,6978782,7426695,-6.03
2376,技嘉,3848745,3473927,2684627,10.78,43.36,39025664,39910176,-2.21
2377,微星科技,5696622,5931307,5135590,-3.95,10.92,61018571,69374039,-12.04
2380,虹光精密,315712,182165,246467,73.31,28.09,2615966,2617485,-0.05
2382,廣達,84944177,99084696,96516414,-14.27,-11.98,890568621,969438995,-8.13
2385,群光電子,2587932,2408601,1653951,7.44,56.46,19755974,16260913,21.49
2387,精元電腦,179064,150818,141114,18.72,26.89,1654628,1683352,-1.7
2395,研華,1683574,1586882,1492081,6.09,12.83,17999680,17059369,5.51
2397,友通資訊,163998,143778,115687,14.06,41.76,1567155,1398588,12.05
2399,映泰,405017,374353,426888,8.19,-5.12,4571497,6504911,-29.72
2405,浩鑫,112238,141714,135880,-20.79,-17.39,1842292,2203630,-16.39
2417,圓剛,81128,90655,146542,-10.5,-44.63,1151269,1694807,-32.07
2424,隴華電子,933,1007,6775,-7.34,-86.22,74106,123565,-40.02
2425,承啟,303386,280232,1514,8.26,19938.7,1999090,610187,227.61
2442,新美齊,66873,91774,47957,-27.13,39.44,606741,460536,31.74
2465,麗臺科技,155400,173251,179101,-10.3,-13.23,2004282,2256582,-11.18
3002,歐格電子,43695,43563,43517,0.3,0.4,503296,385245,30.64
